dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count,regime,ea_ratio,pool_size,acq
hartmann6,ea20_p40_ucb2,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.7929824050353191,1.7914431443280272,0.9999999999994418,33,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,11,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.8978325519372821,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,12,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.6430750500178197,1.7914431443280272,0.9999999999994418,45,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,13,1.7914431443280272,0.0001950575971415,0.30705316798911725,0.7146069297033344,1.7914431443280272,0.9999999999994418,29,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,14,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.8500367800204194,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,15,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.7725343318669025,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,16,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.8023638334016467,1.7914431443280272,0.9999999999994418,29,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,17,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9306427014756586,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,18,1.7914431443280272,0.0001950575971415,0.12304381533818813,0.7325371326269245,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_ucb2,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0,multimodal,0.2,40.0,ucb2
hartmann6,ea20_p40_rand,0,1.7914431443280272,0.0001950575971415,0.6051133527708046,0.7415839293518564,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,1,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.8408106217049993,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,2,1.7914431443280272,0.0001950575971415,0.4753460434620039,0.7804261405820279,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,3,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.7259167119018722,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,4,1.7914431443280272,0.0001950575971415,0.10777015419263257,0.636936936071417,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,5,1.7914431443280272,0.0001950575971415,0.07995088424058891,0.6233162610204316,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,6,1.7914431443280272,0.0001950575971415,0.12824218389169903,0.6888319724218399,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,7,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.8363478263850394,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,8,1.7914431443280272,0.0001950575971415,0.08921943774938301,0.6730661270637954,1.7914431443280272,0.9999999999994418,33,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,9,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8608127382429441,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.6169648369023322,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,11,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.7840865823573623,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,12,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.7319128229001362,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,13,1.7914431443280272,0.0001950575971415,0.30705316798911725,0.6204380079279599,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,14,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.7331082128716705,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,15,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.7725343318669025,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,16,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.853757050050771,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,17,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9306427014756586,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,18,1.7914431443280272,0.0001950575971415,0.12304381533818813,0.6159267962136519,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p40_rand,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0,multimodal,0.2,40.0,
hartmann6,ea20_p160_ucb2,0,1.7914431443280272,0.0001950575971415,0.6051133527708046,0.8745874901460116,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,1,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.9545565912849193,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,2,1.7914431443280272,0.0001950575971415,0.4753460434620039,0.9475288911375805,1.7914431443280272,0.9999999999994418,5,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,3,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.7612982524248872,1.7914431443280272,0.9999999999994418,45,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,4,1.7914431443280272,0.0001950575971415,0.10777015419263257,0.6808321177613265,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,5,1.7914431443280272,0.0001950575971415,0.07995088424058891,0.6801385919238093,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,6,1.7914431443280272,0.0001950575971415,0.12824218389169903,0.806578053846208,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,7,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.691954682005901,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,8,1.7914431443280272,0.0001950575971415,0.08921943774938301,0.773099092962258,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,9,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8909072813255509,1.7914431443280272,0.9999999999994418,29,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.9120087806627418,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,11,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.8867353841733875,1.7914431443280272,0.9999999999994418,13,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,12,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.7730983765255293,1.7914431443280272,0.9999999999994418,33,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,13,1.7914431443280272,0.0001950575971415,0.30705316798911725,0.7733170264375282,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,14,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.9149841768753052,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,15,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.7361883867590815,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,16,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.7342233481109237,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,17,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9528370370034479,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,18,1.7914431443280272,0.0001950575971415,0.12304381533818813,0.7895270600797136,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_ucb2,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0,multimodal,0.2,160.0,ucb2
hartmann6,ea20_p160_rand,0,1.7914431443280272,0.0001950575971415,0.6051133527708046,0.8973182914340536,1.7914431443280272,0.9999999999994418,13,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,1,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.7230512516260991,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,2,1.7914431443280272,0.0001950575971415,0.4753460434620039,0.830082675312517,1.7914431443280272,0.9999999999994418,33,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,3,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.7166865020078513,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,4,1.7914431443280272,0.0001950575971415,0.10777015419263257,0.5219940762333913,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,5,1.7914431443280272,0.0001950575971415,0.07995088424058891,0.5373626710382399,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,6,1.7914431443280272,0.0001950575971415,0.12824218389169903,0.6888319724218399,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,7,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.7699297730920454,1.7914431443280272,0.9999999999994418,21,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,8,1.7914431443280272,0.0001950575971415,0.08921943774938301,0.49008599575694456,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,9,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8608127382429441,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.5681653837922185,1.7914431443280272,0.9999999999994418,45,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,11,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.6162048301825728,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,12,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.5687628235270286,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,13,1.7914431443280272,0.0001950575971415,0.30705316798911725,0.761415966128775,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,14,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.6153232170577607,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,15,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.7487460741604963,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,16,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.7097720217285652,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,17,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.8612854029513173,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,18,1.7914431443280272,0.0001950575971415,0.12304381533818813,0.510042775427412,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea20_p160_rand,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0,multimodal,0.2,160.0,
hartmann6,ea90_p40_ucb2,0,1.7914431443280272,0.0001950575971415,0.6051133527708046,0.901750076723255,1.7914431443280272,0.9999999999994418,13,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,1,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.9545565912849193,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,2,1.7914431443280272,0.0001950575971415,0.4753460434620039,0.9475288911375805,1.7914431443280272,0.9999999999994418,5,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,3,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.7424891629982582,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,4,1.7914431443280272,0.0001950575971415,0.10777015419263257,0.6964591806456917,1.7914431443280272,0.9999999999994418,21,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,5,1.7914431443280272,0.0001950575971415,0.07995088424058891,0.6801385919238093,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,6,1.7914431443280272,0.0001950575971415,0.12824218389169903,0.7559781881232694,1.7914431443280272,0.9999999999994418,29,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,7,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.884466665494186,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,8,1.7914431443280272,0.0001950575971415,0.08921943774938301,0.8173452456248964,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,9,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8608127382429441,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.8842841815551847,1.7914431443280272,0.9999999999994418,13,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,11,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.8534438808817036,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,12,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.5999503312618947,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,13,1.7914431443280272,0.0001950575971415,0.30705316798911725,0.5582631417662347,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,14,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.6969454868604736,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,15,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.6604676677844544,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,16,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.6597602538711176,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,17,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9417398692395532,1.7914431443280272,0.9999999999994418,21,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,18,1.7914431443280272,0.0001950575971415,0.12304381533818813,0.6426169594296006,1.7914431443280272,0.9999999999994418,41,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_ucb2,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0,multimodal,0.9,40.0,ucb2
hartmann6,ea90_p40_rand,0,1.7914431443280272,0.0001950575971415,0.6051133527708046,0.7250368290267146,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,1,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.6581882229525914,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,2,1.7914431443280272,0.0001950575971415,0.4753460434620039,0.5872799596428028,1.1226415606613571,0.6266688196134936,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,3,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.7079084844176456,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,4,1.7914431443280272,0.0001950575971415,0.10777015419263257,0.6199225408944811,1.7914431443280272,0.9999999999994418,29,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,5,1.7914431443280272,0.0001950575971415,0.07995088424058891,0.5651157366024221,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,6,1.7914431443280272,0.0001950575971415,0.12824218389169903,0.6816987206459256,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,7,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.7665330093237742,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,8,1.7914431443280272,0.0001950575971415,0.08921943774938301,0.7225772761970106,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,9,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8484475656747389,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.6952144049183591,1.7914431443280272,0.9999999999994418,41,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,11,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.5845749523518213,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,12,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.5321619480437798,1.176216760425926,0.6565749876848421,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,13,1.7914431443280272,0.0001950575971415,0.30705316798911725,0.701099983888563,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,14,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.724403698469125,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,15,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.7487460741604963,1.7914431443280272,0.9999999999994418,37,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,16,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.7342233481109237,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,17,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.8862540304200802,1.7914431443280272,0.9999999999994418,41,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,18,1.7914431443280272,0.0001950575971415,0.12304381533818813,0.40130252600316424,1.1832565038636558,0.6605046370627835,-1,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p40_rand,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0,multimodal,0.9,40.0,
hartmann6,ea90_p160_ucb2,0,1.7914431443280272,0.0001950575971415,0.6051133527708046,0.917815495536604,1.7914431443280272,0.9999999999994418,13,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,1,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.9545565912849193,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,2,1.7914431443280272,0.0001950575971415,0.4753460434620039,0.9475288911375805,1.7914431443280272,0.9999999999994418,5,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,3,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.7763455239661906,1.7914431443280272,0.9999999999994418,41,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,4,1.7914431443280272,0.0001950575971415,0.10777015419263257,0.8211580592902117,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,5,1.7914431443280272,0.0001950575971415,0.07995088424058891,0.7800479520676811,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,6,1.7914431443280272,0.0001950575971415,0.12824218389169903,0.806578053846208,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,7,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.9083378214024878,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,8,1.7914431443280272,0.0001950575971415,0.08921943774938301,0.8259682242578994,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,9,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8758600097842475,1.7914431443280272,0.9999999999994418,33,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.9307813596355939,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,11,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.8978325519372821,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,12,1.7914431443280272,0.0001950575971415,0.0893963570108011,0.677040797769059,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,13,1.7914431443280272,0.0001950575971415,0.30705316798911725,0.7097078163501169,1.7914431443280272,0.9999999999994418,29,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,14,1.7914431443280272,0.0001950575971415,0.5277412980450483,0.8712812274212163,1.7914431443280272,0.9999999999994418,17,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,15,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.7361883867590815,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,16,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.7217936268912781,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,17,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9750313725312371,1.7914431443280272,0.9999999999994418,9,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,18,1.7914431443280272,0.0001950575971415,0.12304381533818813,0.7295306636067072,1.7914431443280272,0.9999999999994418,21,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_ucb2,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0,multimodal,0.9,160.0,ucb2
hartmann6,ea90_p160_rand,0,1.7914431443280272,0.0001950575971415,0.6051133527708046,0.8143984039807981,1.7914431443280272,0.9999999999994418,33,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,1,1.7914431443280272,0.0001950575971415,0.6565749876852086,0.7679705240493843,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,2,1.7914431443280272,0.0001950575971415,0.4753460434620039,0.8184333023337996,1.7914431443280272,0.9999999999994418,25,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,3,1.7914431443280272,0.0001950575971415,0.48122562128817803,0.6729983156976654,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,4,1.7914431443280272,0.0001950575971415,0.10777015419263257,0.7196648839868636,1.7914431443280272,0.9999999999994418,41,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,5,1.7914431443280272,0.0001950575971415,0.07995088424058891,0.41192340499369445,1.176216760425926,0.6565749876848421,-1,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,6,1.7914431443280272,0.0001950575971415,0.12824218389169903,0.6866535544947299,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,7,1.7914431443280272,0.0001950575971415,0.3582180283520165,0.9358148141634366,1.7914431443280272,0.9999999999994418,5,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,8,1.7914431443280272,0.0001950575971415,0.08921943774938301,0.7272004997891682,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,9,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8119091057337084,1.454525689842031,0.8119295856228881,-1,0,0.0,0,multimodal,0.9,160.0,
hartmann6,ea90_p160_rand,10,1.7914431443280272,0.0001950575971415,0.41884855836326584,0.6482952195999203,1.5429708877629285,0.8613005066040417,-1,0,0.0,0,multimodal,0.9,160.0,
