dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20210112,egbo,0,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.6254770754918577,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,1,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.8361532568770708,6.114679357715656,0.9999999999998365,19,0,0.0,0
pareto_20210112,egbo,2,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.9251656807649594,6.114679357715656,0.9999999999998365,19,0,0.0,0
pareto_20210112,egbo,3,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo,4,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo,5,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.6447246336004313,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,6,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7127984962087851,6.114679357715656,0.9999999999998365,27,0,0.0,0
pareto_20210112,egbo,7,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0
pareto_20210112,egbo,8,6.114679357715656,-1.6910003165941683,0.5209711763481417,0.6771470542966264,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,9,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.6142359365564539,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,10,6.114679357715656,-1.6910003165941683,0.24105698814021123,0.6086272249369746,6.114679357715656,0.9999999999998365,31,0,0.0,0
pareto_20210112,egbo,11,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.9409202742881261,6.114679357715656,0.9999999999998365,15,0,0.0,0
pareto_20210112,egbo,12,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.9094110872417931,6.114679357715656,0.9999999999998365,23,0,0.0,0
pareto_20210112,egbo,13,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.7145759339927724,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,14,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7697652964258553,6.114679357715656,0.9999999999998365,19,0,0.0,0
pareto_20210112,egbo,15,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.8336049271952413,6.114679357715656,0.9999999999998365,23,0,0.0,0
pareto_20210112,egbo,16,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.7145759339927724,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,17,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.7145759339927724,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,18,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.6314614451213393,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
pareto_20210112,egbo,19,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.6854104785626879,3.8867505271241742,0.6356425741636214,-1,0,0.0,0
