sample,concentration_realized,DMSO_content_realized,combustion_temp_realized,air_flow_rate_realized,spray_flow_rate_realized,spray_height_realized,num_passes_realized,concentration_requested,DMSO_content_requested,combustion_temp_requested,air_flow_rate_requested,spray_flow_rate_requested,spray_height_requested,num_passes_requested,Pd_ACN_robot_realized,acac_ACN_robot_realized,ACN_robot_realized,DMSO_robot_realized,Pd_ACN_robot_requested,acac_ACN_robot_requested,ACN_robot_requested,DMSO_robot_requested,conductance_mean,conductance_std,conductive_fraction,thickness_avg,thickness_std,sheet_conductance_avg,sheet_conductance_std,sheet_resistance_avg,sheet_resistance_std,conductivity_avg,conductivity_std,resistivity_avg,resistivity_std,campaign_ID,exp_num,running_best_conductivity,beta,nozzle_speed,SAMPLE_START,MIX_CHEMICALS_START,SPRAY_COAT_START,XRF_START,MICROSCOPE_START,CONDUCTIVITY_START,FLIR_CAMERA_START,MIX_CHEMICALS_FINISH,SPRAY_COAT_FINISH,XRF_FINISH,MICROSCOPE_FINISH,CONDUCTIVITY_FINISH,FLIR_CAMERA_FINISH,SAMPLE_FINISH
63,0.0170805359412751,0.2621627657528622,281.7305235564306,92.86469704225355,0.0065910923237609,10.0,5.0,0.02,0.1995695860897999,289.00458265597405,92.86469704225355,0.0065910923237609,10.0,4.516529134842899,0.1220588235294114,0.0352941176470587,0.0465648854961831,0.0724545454545457,0.2144972303961344,0.0388361029371988,0.0508302239525427,0.0758364427141239,0.2070058403056292,0.0338490576458185,1.0,34.55710371318594,1.1719822256824066,0.0456728578109364,0.0083498212302085,22.47028103999093,3.9641555250637786,1317075.7585892207,199868.4195275457,7.73304102630992e-07,1.1628318422735585e-07,2022-07-12_10-41-55,32,4217335.97518334,2.00E+01,59.53772102141098,"2022-07-12 19:53:43,740","2022-07-12 19:53:44,786","2022-07-12 20:26:52,620","2022-07-12 20:40:02,962","2022-07-12 20:50:02,141","2022-07-12 20:55:51,020","2022-07-12 20:56:31,742","2022-07-12 20:03:56,640","2022-07-12 20:39:37,056","2022-07-12 20:48:26,162","2022-07-12 20:55:48,966","2022-07-12 20:56:30,696","2022-07-12 20:57:22,881","2022-07-12 21:02:27,935"
64,0.020260235877927,0.2929046368966647,297.20809194152883,65.0,0.008,10.0,1.0,0.02,0.3,300.0,65.0,0.008,10.0,0.51,0.2003676470588235,0.0377450980392164,0.0111959287531805,0.1032727272727272,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.5138518187801016,0.0601867901624027,1.0,46.82928057245694,3.100686251913144,0.1133740044260793,0.0148467630483124,8.945195860402219,1.1967406393015412,2412714.033584644,160262.31741817566,4.159399614723653e-07,2.7666214669026243e-08,2022-07-12_10-41-55,33,4217335.97518334,4.00E+02,8.16,"2022-07-12 20:13:06,854","2022-07-12 20:13:07,897","2022-07-12 20:46:13,807","2022-07-12 20:56:23,592","2022-07-12 21:06:32,835","2022-07-12 21:12:23,519","2022-07-12 21:13:04,344","2022-07-12 20:25:35,708","2022-07-12 20:55:57,970","2022-07-12 21:04:54,531","2022-07-12 21:12:21,435","2022-07-12 21:13:03,289","2022-07-12 21:13:55,533","2022-07-12 21:16:44,559"
65,0.0199180279646611,0.3122372046570992,293.87676261063035,65.0,0.008,10.0,1.0,0.02,0.3,300.0,65.0,0.008,10.0,0.51,0.2046568627450978,0.0363970588235294,0.0086513994910937,0.1133636363636365,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.6303528250795206,0.0432401540152911,1.0,51.23792187990973,1.2257766771955407,0.1390782738693394,0.0106663990404756,7.224261692958524,0.5566711812734505,2712410.1761960043,160245.70323110514,3.6972632348990884e-07,2.225177612643173e-08,2022-07-12_10-41-55,33,4217335.97518334,4.00E+02,8.16,"2022-07-12 20:30:11,764","2022-07-12 20:30:12,790","2022-07-12 20:57:46,071","2022-07-12 21:06:41,063","2022-07-12 21:16:51,572","2022-07-12 21:22:40,979","2022-07-12 21:23:21,546","2022-07-12 20:43:25,077","2022-07-12 21:06:01,749","2022-07-12 21:15:06,790","2022-07-12 21:22:38,897","2022-07-12 21:23:20,490","2022-07-12 21:24:12,723","2022-07-12 21:26:56,657"
66,0.0100277717900773,0.0,291.8914275212646,65.0,0.002,25.0,10.0,0.01,0.0,300.0,65.0,0.002,25.0,10.49,0.1071078431372545,0.0176470588235296,0.2484732824427481,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,34,4217335.97518334,SF,41.96000000000001,"2022-07-12 22:04:19,227","2022-07-12 22:04:20,271","2022-07-12 22:16:22,245","2022-07-12 22:34:21,787","2022-07-12 22:44:29,377","2022-07-12 22:50:14,487","2022-07-12 22:50:55,331","2022-07-12 22:15:00,141","2022-07-12 22:34:01,548","2022-07-12 22:42:51,066","2022-07-12 22:50:12,443","2022-07-12 22:50:54,267","2022-07-12 22:51:46,479","2022-07-12 22:54:34,831"
67,0.0100149963282186,0.0,291.21745633680763,65.0,0.002,25.0,10.0,0.01,0.0,300.0,65.0,0.002,25.0,10.49,0.1022058823529419,0.0189950980392154,0.2418575063613227,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,34,4217335.97518334,SF,41.96000000000001,"2022-07-12 22:15:00,670","2022-07-12 22:17:49,605","2022-07-12 22:40:47,610","2022-07-12 22:59:34,530","2022-07-12 23:09:33,814","2022-07-12 23:15:22,720","2022-07-12 23:16:03,469","2022-07-12 22:28:57,884","2022-07-12 22:59:07,811","2022-07-12 23:08:01,514","2022-07-12 23:15:20,646","2022-07-12 23:16:02,415","2022-07-12 23:16:54,667","2022-07-12 23:19:47,848"
68,0.0199571626652374,0.2971942171279649,246.0339176091828,100.0,0.002,10.0,5.0,0.02,0.3,254.0296047951888,100.0,0.002,10.0,4.931744157633027,0.2128676470588232,0.0394607843137255,0.0142493638676846,0.1127272727272724,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,1.2107779810364625,0.048032829805717,1.0,75.07433290127689,0.969526847740063,0.2671407264975957,0.0118486471988479,3.749366826693669,0.1697504626305856,3557884.6489400053,137630.29382480145,2.814047020447404e-07,1.0951600006963545e-08,2022-07-12_10-41-55,35,4217335.97518334,2.00E+01,19.72697663053211,"2022-07-12 22:15:00,537","2022-07-12 22:28:58,262","2022-07-12 23:09:39,969","2022-07-12 23:22:47,301","2022-07-12 23:32:45,124","2022-07-12 23:38:43,146","2022-07-12 23:39:23,763","2022-07-12 22:39:21,801","2022-07-12 23:22:21,560","2022-07-12 23:31:12,093","2022-07-12 23:38:41,096","2022-07-12 23:39:22,709","2022-07-12 23:40:14,875","2022-07-12 23:43:07,801"
69,0.0198330935997909,0.3046648096791037,246.43888611801063,100.0,0.002,10.0,5.0,0.02,0.3,254.0296047951888,100.0,0.002,10.0,4.931744157633027,0.2121323529411768,0.0360294117647057,0.0128498727735368,0.1143636363636358,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,1.3681011928835431,0.0568013301090744,1.0,81.04572179314137,0.4737867357926339,0.301851827761419,0.0140116441943967,3.318364758422696,0.1476674646770129,3723917.347666197,155060.33002272982,2.688946118861496e-07,1.0817569593856974e-08,2022-07-12_10-41-55,35,4217335.97518334,2.00E+01,19.72697663053211,"2022-07-12 22:15:01,037","2022-07-12 22:42:15,978","2022-07-12 23:32:51,478","2022-07-12 23:45:59,791","2022-07-12 23:56:05,601","2022-07-13 00:01:58,707","2022-07-13 00:02:39,331","2022-07-12 22:51:45,588","2022-07-12 23:45:33,319","2022-07-12 23:54:31,958","2022-07-13 00:01:56,636","2022-07-13 00:02:38,273","2022-07-13 00:03:30,490","2022-07-13 00:06:23,144"
70,0.0199918370765327,0.3085664859234892,248.4899298659752,100.0,0.002,10.0,5.0,0.02,0.3,256.01520719309394,100.0,0.002,10.0,4.879999673988825,0.2096813725490196,0.0375000000000002,0.0092875318066156,0.1144545454545451,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,1.2259629399059304,0.0400362812413018,1.0,71.64548036821208,0.4529707487802583,0.2704910690110541,0.0098760737916294,3.70089621338492,0.134142999000244,3775140.90403556,126286.60222335505,2.6512459546217413e-07,8.739119097055422e-09,2022-07-12_10-41-55,36,4217335.97518334,2.00E+01,19.5199986959553,"2022-07-12 22:56:25,855","2022-07-12 22:56:26,907","2022-07-12 23:56:12,365","2022-07-13 00:09:20,605","2022-07-13 00:19:18,824","2022-07-13 00:25:17,512","2022-07-13 00:25:58,176","2022-07-12 23:08:01,974","2022-07-13 00:08:54,628","2022-07-13 00:17:46,002","2022-07-13 00:25:15,450","2022-07-13 00:25:57,128","2022-07-13 00:26:49,250","2022-07-13 00:29:42,303"
71,0.019993858787567,0.2964416120590277,249.44217120336663,100.0,0.002,10.0,5.0,0.02,0.3,256.01520719309394,100.0,0.002,10.0,4.879999673988825,0.211029411764706,0.0381127450980385,0.0138676844783708,0.1108181818181815,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,1.2506587844004522,0.036971158947846,1.0,72.2281942718599,0.8487637494472487,0.2759398514823795,0.0091199752477089,3.627109390275973,0.1184294610176618,3819649.612858636,82286.43763169191,2.619006650717393e-07,5.602045335879865e-09,2022-07-12_10-41-55,36,4217335.97518334,2.00E+01,19.5199986959553,"2022-07-12 23:21:02,591","2022-07-12 23:21:03,638","2022-07-13 00:19:24,836","2022-07-13 00:32:35,918","2022-07-13 00:42:34,370","2022-07-13 00:48:25,776","2022-07-13 00:49:06,089","2022-07-12 23:31:09,209","2022-07-13 00:32:09,973","2022-07-13 00:41:01,718","2022-07-13 00:48:23,700","2022-07-13 00:49:05,043","2022-07-13 00:49:57,140","2022-07-13 00:52:47,913"
72,0.0198680899578243,0.0,215.74727325027155,65.0,0.002,10.0,1.0,0.02,0.0,220.0,65.0,0.002,10.0,0.51,0.2079656862745095,0.0360294117647057,0.1244274809160304,0.0,0.2144972303961344,0.0388361029371988,0.1266666666666667,0.0,0.0955446922069218,0.0051230261660705,1.0,60.97319522702603,1.8970534400089945,0.0210805605064745,0.0012637383614032,47.56704911315424,2.711892681307149,345562.8694024337,12425.1178972423,2.8967204558083963e-06,1.0053667307467626e-07,2022-07-12_10-41-55,37,4217335.97518334,4.00E+02,2.04,"2022-07-12 23:44:38,766","2022-07-12 23:44:39,807","2022-07-13 00:42:40,474","2022-07-13 00:53:02,801","2022-07-13 01:03:18,839","2022-07-13 01:09:07,932","2022-07-13 01:09:48,673","2022-07-12 23:54:43,263","2022-07-13 00:52:36,128","2022-07-13 01:01:36,480","2022-07-13 01:09:05,869","2022-07-13 01:09:47,624","2022-07-13 01:10:39,957","2022-07-13 01:13:33,423"
73,0.0299378389907976,0.0,216.62261662847368,65.0,0.002,10.0,1.0,0.02,0.0,220.0,65.0,0.002,10.0,0.51,0.2089460784313721,0.0361519607843132,0.0005089058524178,0.0,0.2144972303961344,0.0388361029371988,0.1266666666666667,0.0,0.077714872516064,0.0051863598264241,1.0,50.26735791234611,1.3495268505155913,0.0171466675383685,0.0012793613884115,58.56994256425819,4.189539451766667,340892.5519047397,19153.89620145633,2.940689125914108e-06,1.6057794729283746e-07,2022-07-12_10-41-55,37,4217335.97518334,4.00E+02,2.04,"2022-07-13 00:07:36,644","2022-07-13 00:07:37,685","2022-07-13 00:54:29,104","2022-07-13 01:04:50,336","2022-07-13 01:15:01,082","2022-07-13 01:20:50,996","2022-07-13 01:21:31,798","2022-07-13 00:18:01,625","2022-07-13 01:04:24,835","2022-07-13 01:13:20,597","2022-07-13 01:20:48,923","2022-07-13 01:21:30,722","2022-07-13 01:22:23,041","2022-07-13 01:27:33,055"
74,0.0098018786330631,0.0,268.7152563707916,100.0,0.002,25.0,1.0,0.01,0.0,272.2054376647453,100.0,0.002,25.0,0.51,0.1050245098039211,0.0165441176470589,0.2505089058524165,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,38,4217335.97518334,SF,2.04,"2022-07-13 00:31:15,187","2022-07-13 00:31:16,240","2022-07-13 01:06:14,291","2022-07-13 01:17:51,488","2022-07-13 01:28:02,690","2022-07-13 01:33:45,248","2022-07-13 01:34:26,126","2022-07-13 00:41:12,103","2022-07-13 01:17:25,448","2022-07-13 01:26:22,676","2022-07-13 01:33:43,105","2022-07-13 01:34:25,058","2022-07-13 01:35:17,356","2022-07-13 01:45:20,248"
75,0.010183026832937,0.0,262.6135020424136,100.0,0.002,25.0,1.0,0.01,0.0,272.2054376647453,100.0,0.002,25.0,0.51,0.1117647058823526,0.019117647058823,0.2547073791348602,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,38,4217335.97518334,SF,2.04,"2022-07-13 00:55:56,374","2022-07-13 00:55:57,415","2022-07-13 01:24:30,302","2022-07-13 01:34:52,462","2022-07-13 01:45:46,651","2022-07-13 01:51:31,671","2022-07-13 01:52:13,048","2022-07-13 01:04:04,019","2022-07-13 01:34:26,540","2022-07-13 01:43:18,081","2022-07-13 01:51:29,616","2022-07-13 01:52:11,959","2022-07-13 01:53:04,439","2022-07-13 02:01:50,425"
76,0.0188986080886568,0.3085481362510224,251.38805954869747,98.39781135210038,0.0029209543650254,10.0,6.0,0.0193994205040061,0.3,258.92070290811165,98.39781135210038,0.0029209543650254,10.0,5.904139585482113,0.2050245098039216,0.0373774509803921,0.0236641221374042,0.1187272727272729,0.2080560984699651,0.0376698945807794,0.0202740069492554,0.1139999999999999,1.2915541957696024,0.0362907637191131,1.0,69.80043736788357,1.6842343708560128,0.2849628351133015,0.0089521366453687,3.511946262944273,0.1081326528245098,4082025.240962225,37207.59939264645,2.449926837553386e-07,2.228067811115554e-09,2022-07-12_10-41-55,39,4217335.97518334,2.00E-01,34.491444587866475,"2022-07-13 01:14:49,356","2022-07-13 01:14:50,377","2022-07-13 01:42:17,172","2022-07-13 01:55:20,602","2022-07-13 02:06:37,268","2022-07-13 02:12:25,111","2022-07-13 02:13:05,713","2022-07-13 01:23:08,864","2022-07-13 01:54:54,766","2022-07-13 02:03:43,295","2022-07-13 02:12:23,015","2022-07-13 02:13:04,651","2022-07-13 02:13:56,794","2022-07-13 02:16:55,579"
77,0.0195332406987602,0.3023326765495766,252.8073765630608,98.39781135210038,0.0029209543650254,10.0,6.0,0.0193994205040061,0.3,258.92070290811165,98.39781135210038,0.0029209543650254,10.0,5.904139585482113,0.2068627450980393,0.0368872549019602,0.0174300254452926,0.1131818181818184,0.2080560984699651,0.0376698945807794,0.0202740069492554,0.1139999999999999,1.2776543004046172,0.0342262688085099,1.0,71.83536444496815,1.842721495922496,0.2818960233573889,0.0084428709631573,3.549922261092624,0.1049709959652691,3924347.074167625,71805.7279620755,2.54887051029706e-07,4.6178036292619756e-09,2022-07-12_10-41-55,39,4217335.97518334,2.00E-01,34.491444587866475,"2022-07-13 01:27:51,070","2022-07-13 01:27:52,091","2022-07-13 02:03:06,657","2022-07-13 02:16:09,630","2022-07-13 02:26:17,076","2022-07-13 02:32:12,362","2022-07-13 02:32:52,926","2022-07-13 01:40:58,129","2022-07-13 02:15:44,138","2022-07-13 02:24:39,476","2022-07-13 02:32:10,279","2022-07-13 02:32:51,867","2022-07-13 02:33:44,136","2022-07-13 02:36:30,500"
78,0.0202403719555545,0.2990941434565095,253.4431696721404,100.0,0.002,10.0,9.0,0.02,0.3,262.3994757953929,100.0,0.002,10.0,8.787855310427167,0.2073529411764706,0.0381127450980391,0.0095419847328242,0.1088181818181817,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,1.3508302076505956,0.0162392378151533,1.0,79.19659701988174,0.7923465343570212,0.2980412335693201,0.0040058643312961,3.355723708111737,0.0449454922787673,3763456.060757267,50366.92559711536,2.6575104814368325e-07,3.534080234504102e-09,2022-07-12_10-41-55,40,4217335.97518334,2.00E+01,35.151421241708675,"2022-07-13 01:47:29,814","2022-07-13 01:47:30,867","2022-07-13 02:18:10,268","2022-07-13 02:35:18,136","2022-07-13 02:45:30,067","2022-07-13 02:51:20,779","2022-07-13 02:52:01,384","2022-07-13 02:00:15,097","2022-07-13 02:33:44,207","2022-07-13 02:43:51,512","2022-07-13 02:51:18,728","2022-07-13 02:52:00,333","2022-07-13 02:52:52,547","2022-07-13 02:55:39,400"
79,0.0139067540589215,0.4797283869304333,254.1650994795776,100.0,0.002,10.0,9.0,0.02,0.3,262.3994757953929,100.0,0.002,10.0,8.787855310427167,0.072181372549019,0.0370098039215689,0.0133587786259541,0.1130000000000002,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.0667325681552344,0.0131146420385991,1.0,24.60998635094409,0.5447013646386956,0.0147235802246578,0.0032350949815587,70.13825571281534,12.74585748071904,597610.8277532503,126482.3501384676,1.7236342446602124e-06,2.99048274496506e-07,2022-07-12_10-41-55,40,4217335.97518334,2.00E+01,35.151421241708675,"2022-07-13 02:04:33,457","2022-07-13 02:04:34,514","2022-07-13 02:37:45,424","2022-07-13 02:54:26,564","2022-07-13 03:04:29,218","2022-07-13 03:10:25,707","2022-07-13 03:11:06,312","2022-07-13 02:15:20,934","2022-07-13 02:53:23,523","2022-07-13 03:02:51,434","2022-07-13 03:10:23,645","2022-07-13 03:11:05,267","2022-07-13 03:11:57,478","2022-07-13 03:17:32,242"
80,0.0248884160800817,0.0,289.3363563051661,100.0,0.008,25.0,10.0,0.02,0.0,300.0,100.0,0.008,25.0,10.49,0.210294117647059,0.0381127450980391,0.0510178117048343,0.0,0.2144972303961344,0.0388361029371988,0.1266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,41,4217335.97518334,4.00E+02,167.84000000000003,"2022-07-13 02:19:37,186","2022-07-13 02:19:38,226","2022-07-13 02:56:54,029","2022-07-13 03:12:20,775","2022-07-13 03:22:23,388","2022-07-13 03:28:12,326","2022-07-13 03:28:53,277","2022-07-13 02:30:13,106","2022-07-13 03:11:55,336","2022-07-13 03:20:45,840","2022-07-13 03:28:10,234","2022-07-13 03:28:52,208","2022-07-13 03:29:44,328","2022-07-13 03:35:12,103"
81,0.0197216520322578,0.0,287.6767386724053,100.0,0.008,25.0,10.0,0.02,0.0,300.0,100.0,0.008,25.0,10.49,0.209436274509804,0.0344362745098042,0.1270992366412217,0.0,0.2144972303961344,0.0388361029371988,0.1266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,41,4217335.97518334,4.00E+02,167.84000000000003,"2022-07-13 02:39:12,220","2022-07-13 02:39:13,256","2022-07-13 03:14:31,855","2022-07-13 03:29:44,189","2022-07-13 03:39:52,710","2022-07-13 03:45:36,584","2022-07-13 03:46:17,512","2022-07-13 02:50:48,768","2022-07-13 03:29:18,291","2022-07-13 03:38:13,968","2022-07-13 03:45:34,521","2022-07-13 03:46:16,451","2022-07-13 03:47:08,752","2022-07-13 03:51:33,903"
82,0.020053205015028,0.2970818876955158,223.8219676618457,89.05679175610304,0.002,10.0,1.0,0.02,0.3,231.17265898425865,89.05679175610304,0.002,10.0,0.51,0.2132352941176464,0.0383578431372547,0.0129770992366409,0.1118181818181824,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.3782538377375491,0.015953327037521,1.0,87.02837637829576,1.4901985749716558,0.0834562624992678,0.003935336403872,12.003914137916023,0.5726004049077275,958669.6225753308,33061.99731813986,1.0441258694177565e-06,3.6751171076599096e-08,2022-07-12_10-41-55,42,4217335.97518334,SF,2.04,"2022-07-13 02:58:21,038","2022-07-13 02:58:22,072","2022-07-13 03:32:12,040","2022-07-13 03:42:30,017","2022-07-13 03:52:34,873","2022-07-13 03:58:42,522","2022-07-13 03:59:23,745","2022-07-13 03:09:26,107","2022-07-13 03:42:03,894","2022-07-13 03:50:54,071","2022-07-13 03:58:40,413","2022-07-13 03:59:22,674","2022-07-13 04:00:15,244","2022-07-13 04:08:34,083"
83,0.0200988601479816,0.2993885656749647,225.0144130475653,89.05679175610304,0.002,10.0,1.0,0.02,0.3,231.17265898425865,89.05679175610304,0.002,10.0,0.51,0.2101715686274509,0.0345588235294123,0.0111959287531805,0.1093636363636362,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.3854379598934626,0.0100907841692492,1.0,83.67911841738795,1.400572340601461,0.0850413356027077,0.0024891754673784,11.767116708938127,0.3473104148412301,1016418.9316066484,30515.053212789146,9.84585535728411e-07,3.0779429227438995e-08,2022-07-12_10-41-55,42,4217335.97518334,SF,2.04,"2022-07-13 03:18:50,621","2022-07-13 03:18:51,661","2022-07-13 03:52:41,319","2022-07-13 04:03:03,492","2022-07-13 04:13:19,029","2022-07-13 04:19:26,434","2022-07-13 04:20:08,050","2022-07-13 03:30:52,326","2022-07-13 04:02:37,566","2022-07-13 04:11:35,012","2022-07-13 04:19:24,377","2022-07-13 04:20:06,999","2022-07-13 04:20:59,168","2022-07-13 04:23:45,875"
84,0.018853959731765,0.2993412245639456,253.181997241516,98.14449363469969,0.0029537926405689,10.0,7.0,0.0188987820946647,0.3,261.5267367973792,98.14449363469969,0.0029537926405689,10.0,7.045582342005757,0.198774509803922,0.0371323529411759,0.0270992366412214,0.1123636363636364,0.2026868208582818,0.0366977523408044,0.0266154268009137,0.1139999999999999,1.1627536979544402,0.0303014509062601,1.0,71.65266428857088,0.3077574774574686,0.2565448599778929,0.0074747043397962,3.90065636074784,0.1159717894232612,3580182.281423238,93716.38984915915,2.794712910230771e-07,7.446377837414951e-09,2022-07-12_10-41-55,43,4217335.97518334,2.00E-01,41.622378540677595,"2022-07-13 03:37:03,364","2022-07-13 03:37:04,405","2022-07-13 04:09:47,583","2022-07-13 04:23:35,876","2022-07-13 04:33:39,940","2022-07-13 04:39:38,785","2022-07-13 04:40:19,817","2022-07-13 03:49:58,435","2022-07-13 04:23:08,962","2022-07-13 04:32:02,119","2022-07-13 04:39:36,702","2022-07-13 04:40:18,766","2022-07-13 04:41:10,997","2022-07-13 04:44:56,401"
85,0.0156219161791448,0.3882012747755593,253.89272941118767,98.14449363469969,0.0029537926405689,10.0,7.0,0.0188987820946647,0.3,261.5267367973792,98.14449363469969,0.0029537926405689,10.0,7.045582342005757,0.116176470588235,0.0322303921568627,0.0259541984732824,0.1106363636363629,0.2026868208582818,0.0366977523408044,0.0266154268009137,0.1139999999999999,0.3730773347553902,0.0073820827129596,1.0,45.02342259226727,0.6870240083126401,0.0823141416571072,0.0018209981384057,12.153343979856,0.2691556262546988,1828262.698427401,30193.9402181412,5.470862601121448e-07,9.000845515869372e-09,2022-07-12_10-41-55,43,4217335.97518334,2.00E-01,41.622378540677595,"2022-07-13 03:54:08,866","2022-07-13 03:54:09,907","2022-07-13 04:25:00,270","2022-07-13 04:38:47,188","2022-07-13 04:48:51,809","2022-07-13 04:54:46,570","2022-07-13 04:55:27,284","2022-07-13 04:07:00,231","2022-07-13 04:38:21,795","2022-07-13 04:47:11,150","2022-07-13 04:54:44,505","2022-07-13 04:55:26,189","2022-07-13 04:56:18,653","2022-07-13 05:03:17,147"
86,0.0195784122349904,0.2411837928412934,276.71638061623946,100.0,0.002,10.0,10.0,0.02,0.2281457559547714,286.4598115270037,100.0,0.002,10.0,10.49,0.2025735294117649,0.0343137254901961,0.0385496183206106,0.0875454545454539,0.2144972303961344,0.0388361029371988,0.0399712794038535,0.0866953872628131,1.1246406882013802,0.055905460787865,1.0,78.92311823349614,2.020611334329571,0.2481357731974026,0.0137906528523038,4.039894478680897,0.2214698160488571,3142368.108953537,104230.78637308133,3.185086117777415e-07,1.0449470337626558e-08,2022-07-12_10-41-55,44,4217335.97518334,2.00E+01,41.96000000000001,"2022-07-13 04:11:14,620","2022-07-13 04:11:15,662","2022-07-13 04:40:11,236","2022-07-13 04:57:53,520","2022-07-13 05:07:57,685","2022-07-13 05:13:47,764","2022-07-13 05:14:28,445","2022-07-13 04:21:32,427","2022-07-13 04:56:26,472","2022-07-13 05:06:19,609","2022-07-13 05:13:45,659","2022-07-13 05:14:27,373","2022-07-13 05:15:20,020","2022-07-13 05:18:06,335"
87,0.010318944013918,0.2986060419140875,236.46262383542648,88.0301096423059,0.0036931098023452,25.0,1.0,0.0101231507477332,0.3,233.7419015924644,88.0301096423059,0.0036931098023452,25.0,0.51,0.1099264705882348,0.0203431372549024,0.1353689567430023,0.1130909090909091,0.1085693899135667,0.0196571862243874,0.1377734238620457,0.1139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_09-53-56,45,4217335.97518334,SF,3.7669719983921035,"2022-07-13 10:02:17,337","2022-07-13 10:02:18,378","2022-07-13 10:13:34,254","2022-07-13 10:32:29,118","2022-07-13 10:42:48,571","2022-07-13 10:48:42,334","2022-07-13 10:49:22,941","2022-07-13 10:12:15,182","2022-07-13 10:32:08,821","2022-07-13 10:41:04,654","2022-07-13 10:48:40,283","2022-07-13 10:49:21,866","2022-07-13 10:50:14,189","2022-07-13 10:54:12,886"
88,0.0100837987733872,0.3023365356572181,241.9315106370609,88.0301096423059,0.0036931098023452,25.0,1.0,0.0101231507477332,0.3,233.7419015924644,88.0301096423059,0.0036931098023452,25.0,0.51,0.1090686274509803,0.0200980392156862,0.1389312977099236,0.1161818181818182,0.1085693899135667,0.0196571862243874,0.1377734238620457,0.1139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-13_09-53-56,45,4217335.97518334,SF,3.7669719983921035,"2022-07-13 10:12:15,816","2022-07-13 10:15:01,728","2022-07-13 10:37:13,351","2022-07-13 10:48:01,833","2022-07-13 10:58:21,230","2022-07-13 11:04:15,640","2022-07-13 11:04:56,430","2022-07-13 10:23:01,818","2022-07-13 10:47:36,317","2022-07-13 10:56:40,291","2022-07-13 11:04:13,504","2022-07-13 11:04:55,349","2022-07-13 11:05:47,698","2022-07-13 11:10:48,487"
